class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
T-Pose,0.38471144437789917,0.329189658164978,-0.7719146013259888,0.9999910593032837,0.3957440257072449,0.31882816553115845,-0.7414875626564026,0.99996018409729,0.4035431742668152,0.31901514530181885,-0.7414727807044983,0.9999672174453735,0.4099869728088379,0.3192426562309265,-0.7416231036186218,0.9999644756317139,0.37296807765960693,0.31960514187812805,-0.7384549379348755,0.9999502897262573,0.3657405972480774,0.3202296495437622,-0.7385464906692505,0.9999464750289917,0.3594847023487091,0.3210894465446472,-0.7384171485900879,0.9999325275421143,0.420990914106369,0.32495996356010437,-0.5192647576332092,0.9999642372131348,0.35280323028564453,0.3267596364021301,-0.5075647234916687,0.999900221824646,0.40261727571487427,0.33976030349731445,-0.6871524453163147,0.9999637603759766,0.37399911880493164,0.3409627079963684,-0.6829597353935242,0.9999220371246338,0.49736738204956055,0.3807850480079651,-0.36163899302482605,0.9999635219573975,0.30422353744506836,0.3869871497154236,-0.30864885449409485,0.9993378520011902,0.6557213068008423,0.3696151375770569,-0.34578022360801697,0.9996410608291626,0.1677958369255066,0.3804115056991577,-0.19310252368450165,0.9945011138916016,0.8072935938835144,0.3602883517742157,-0.5940231084823608,0.999275267124176,0.0456203818321228,0.3657004237174988,-0.30944395065307617,0.9919336438179016,0.8581663966178894,0.3576164245605469,-0.6460865139961243,0.9956187605857849,0.0017985701560974121,0.36370688676834106,-0.3406672179698944,0.970359206199646,0.8640524744987488,0.3542599081993103,-0.7343329787254333,0.9965754151344299,-0.00014832615852355957,0.3600209951400757,-0.41129541397094727,0.9744380712509155,0.846921443939209,0.35616615414619446,-0.6436735987663269,0.997027575969696,0.015681296586990356,0.36118650436401367,-0.3482486605644226,0.976207435131073,0.44184085726737976,0.5479350686073303,-0.024926912039518356,0.9986433386802673,0.3358737826347351,0.5456682443618774,0.024689380079507828,0.9981149435043335,0.4370276927947998,0.685778796672821,-0.03903932496905327,0.9516953229904175,0.335006445646286,0.6849969029426575,0.03089086525142193,0.9699161648750305,0.42731478810310364,0.811715304851532,0.1775822639465332,0.9497383832931519,0.3420833945274353,0.8097972869873047,0.23564092814922333,0.9474238157272339,0.41786491870880127,0.8240953683853149,0.18072950839996338,0.7199233770370483,0.35482972860336304,0.822537899017334,0.23785652220249176,0.719937264919281,0.4335423707962036,0.8607900738716125,-0.11416688561439514,0.9446147680282593,0.3350464105606079,0.8559242486953735,-0.03504888340830803,0.9485078454017639
T-Pose,0.3856530785560608,0.32800573110580444,-0.7621631026268005,0.99998939037323,0.39636725187301636,0.3178723454475403,-0.7322442531585693,0.999953031539917,0.4039563834667206,0.3180069327354431,-0.7322263121604919,0.9999607801437378,0.4106537997722626,0.318228155374527,-0.7323960065841675,0.9999605417251587,0.3743358254432678,0.3187292814254761,-0.7279303073883057,0.9999377727508545,0.3673520088195801,0.31928306818008423,-0.7280129194259644,0.9999305009841919,0.3612217903137207,0.3199697732925415,-0.7278803586959839,0.9999114274978638,0.42291828989982605,0.32451409101486206,-0.5162729024887085,0.9999607801437378,0.35472559928894043,0.32557225227355957,-0.49798986315727234,0.9998626708984375,0.40359508991241455,0.3381175100803375,-0.6796475648880005,0.9999648332595825,0.3757171928882599,0.33941930532455444,-0.6735848784446716,0.9999163150787354,0.49932992458343506,0.380861759185791,-0.3642997443675995,0.9999685287475586,0.30467724800109863,0.3867312967777252,-0.3080720007419586,0.9993731379508972,0.6556978821754456,0.37200281023979187,-0.3438483774662018,0.9996115565299988,0.16557206213474274,0.378888875246048,-0.21214379370212555,0.9959356784820557,0.8044338822364807,0.36450648307800293,-0.5880786776542664,0.9992382526397705,0.04388397932052612,0.3655714690685272,-0.35267168283462524,0.9918328523635864,0.8544963598251343,0.3629671335220337,-0.6412457823753357,0.9955390095710754,0.006422996520996094,0.3639147877693176,-0.3906642198562622,0.9681534171104431,0.8609211444854736,0.3601832389831543,-0.7271833419799805,0.9964830875396729,0.003927499055862427,0.360003799200058,-0.46110156178474426,0.9725678563117981,0.8417080640792847,0.3623313903808594,-0.6360396146774292,0.9969165325164795,0.017909735441207886,0.36159461736679077,-0.3932262361049652,0.974939227104187,0.44420361518859863,0.5477791428565979,-0.019440092146396637,0.9989522695541382,0.33646780252456665,0.5450528860092163,0.019239814952015877,0.9983322024345398,0.4369935393333435,0.6905362606048584,-0.05337843298912048,0.9604590535163879,0.33230873942375183,0.6859691143035889,0.01502656564116478,0.9755051732063293,0.4235682189464569,0.8119825124740601,0.21921689808368683,0.9555421471595764,0.3406534790992737,0.8061484098434448,0.2657737731933594,0.9514661431312561,0.41086575388908386,0.823498547077179,0.2287794053554535,0.7409421801567078,0.35239824652671814,0.8206511735916138,0.2731141448020935,0.7015467882156372,0.4351556599140167,0.8599084615707397,-0.06413985043764114,0.949700653553009,0.34034237265586853,0.8551716804504395,-0.0029505540151149035,0.9505130052566528
T-Pose,0.3886776268482208,0.3271438479423523,-0.738460898399353,0.9999877214431763,0.39792951941490173,0.3170202374458313,-0.7065438032150269,0.9999452829360962,0.4053109884262085,0.31672272086143494,-0.7065368890762329,0.9999547004699707,0.41184312105178833,0.3167315721511841,-0.7066872715950012,0.9999537467956543,0.37564516067504883,0.31853562593460083,-0.7039399147033691,0.9999264478683472,0.3686181306838989,0.3192141056060791,-0.7040113806724548,0.9999171495437622,0.36253389716148376,0.3197188079357147,-0.703876793384552,0.9998941421508789,0.42182108759880066,0.32275712490081787,-0.4880494773387909,0.9999542236328125,0.3545722961425781,0.32559120655059814,-0.47721993923187256,0.9998276233673096,0.40547066926956177,0.3368004560470581,-0.6556098461151123,0.9999599456787109,0.3777680993080139,0.33822280168533325,-0.6517091393470764,0.999903678894043,0.49989086389541626,0.38021767139434814,-0.34593141078948975,0.9999649524688721,0.30440887808799744,0.38582032918930054,-0.29394543170928955,0.9992032647132874,0.6552113890647888,0.36853915452957153,-0.33216115832328796,0.9995409250259399,0.1707298904657364,0.37727123498916626,-0.20044532418251038,0.9947389960289001,0.8089009523391724,0.359723836183548,-0.5865669250488281,0.9991251826286316,0.04441365599632263,0.3619653582572937,-0.32850220799446106,0.9886870384216309,0.8628741502761841,0.35808658599853516,-0.641521692276001,0.9951515197753906,-0.0016844570636749268,0.3608444929122925,-0.364575058221817,0.9582861661911011,0.8678784966468811,0.3552793264389038,-0.7266308069229126,0.996164083480835,-0.003743678331375122,0.3567717969417572,-0.4350120425224304,0.9638850688934326,0.8490163087844849,0.35697823762893677,-0.6352450251579285,0.9966318011283875,0.013389885425567627,0.3577434718608856,-0.36912965774536133,0.9679111242294312,0.442116379737854,0.5519601106643677,-0.02268892154097557,0.9986540079116821,0.3378030061721802,0.5488420724868774,0.022519247606396675,0.9977999329566956,0.4408667981624603,0.6901565790176392,-0.032844800502061844,0.9572587609291077,0.3349023759365082,0.6853765845298767,0.02919161133468151,0.9726487398147583,0.4241718649864197,0.8112796545028687,0.24023032188415527,0.949448823928833,0.34152713418006897,0.8079912066459656,0.2781289219856262,0.943664014339447,0.41447386145591736,0.8224200010299683,0.24964639544487,0.7042486667633057,0.35433951020240784,0.8231005668640137,0.2850920557975769,0.6927233338356018,0.43288514018058777,0.8617485761642456,-0.0463852733373642,0.945672333240509,0.34051889181137085,0.8580275774002075,0.007421049755066633,0.9444994926452637
T-Pose,0.3886776268482208,0.3271438479423523,-0.738460898399353,0.9999877214431763,0.39792951941490173,0.3170202374458313,-0.7065438032150269,0.9999452829360962,0.4053109884262085,0.31672272086143494,-0.7065368890762329,0.9999547004699707,0.41184312105178833,0.3167315721511841,-0.7066872715950012,0.9999537467956543,0.37564516067504883,0.31853562593460083,-0.7039399147033691,0.9999264478683472,0.3686181306838989,0.3192141056060791,-0.7040113806724548,0.9999171495437622,0.36253389716148376,0.3197188079357147,-0.703876793384552,0.9998941421508789,0.42182108759880066,0.32275712490081787,-0.4880494773387909,0.9999542236328125,0.3545722961425781,0.32559120655059814,-0.47721993923187256,0.9998276233673096,0.40547066926956177,0.3368004560470581,-0.6556098461151123,0.9999599456787109,0.3777680993080139,0.33822280168533325,-0.6517091393470764,0.999903678894043,0.49989086389541626,0.38021767139434814,-0.34593141078948975,0.9999649524688721,0.30440887808799744,0.38582032918930054,-0.29394543170928955,0.9992032647132874,0.6552113890647888,0.36853915452957153,-0.33216115832328796,0.9995409250259399,0.1707298904657364,0.37727123498916626,-0.20044532418251038,0.9947389960289001,0.8089009523391724,0.359723836183548,-0.5865669250488281,0.9991251826286316,0.04441365599632263,0.3619653582572937,-0.32850220799446106,0.9886870384216309,0.8628741502761841,0.35808658599853516,-0.641521692276001,0.9951515197753906,-0.0016844570636749268,0.3608444929122925,-0.364575058221817,0.9582861661911011,0.8678784966468811,0.3552793264389038,-0.7266308069229126,0.996164083480835,-0.003743678331375122,0.3567717969417572,-0.4350120425224304,0.9638850688934326,0.8490163087844849,0.35697823762893677,-0.6352450251579285,0.9966318011283875,0.013389885425567627,0.3577434718608856,-0.36912965774536133,0.9679111242294312,0.442116379737854,0.5519601106643677,-0.02268892154097557,0.9986540079116821,0.3378030061721802,0.5488420724868774,0.022519247606396675,0.9977999329566956,0.4408667981624603,0.6901565790176392,-0.032844800502061844,0.9572587609291077,0.3349023759365082,0.6853765845298767,0.02919161133468151,0.9726487398147583,0.4241718649864197,0.8112796545028687,0.24023032188415527,0.949448823928833,0.34152713418006897,0.8079912066459656,0.2781289219856262,0.943664014339447,0.41447386145591736,0.8224200010299683,0.24964639544487,0.7042486667633057,0.35433951020240784,0.8231005668640137,0.2850920557975769,0.6927233338356018,0.43288514018058777,0.8617485761642456,-0.0463852733373642,0.945672333240509,0.34051889181137085,0.8580275774002075,0.007421049755066633,0.9444994926452637
T-Pose,0.3885227143764496,0.32755422592163086,-0.7559423446655273,0.9999895095825195,0.3993256092071533,0.3174290060997009,-0.7251693606376648,0.9999532699584961,0.40692436695098877,0.3174646496772766,-0.7251386046409607,0.9999620914459229,0.41358688473701477,0.31762269139289856,-0.725268542766571,0.9999573230743408,0.37567171454429626,0.3184623420238495,-0.721314549446106,0.9999405145645142,0.3680116832256317,0.3192301392555237,-0.721394956111908,0.9999361038208008,0.36161574721336365,0.3200032711029053,-0.7212586402893066,0.9999178647994995,0.42613500356674194,0.32391148805618286,-0.5088247060775757,0.9999551773071289,0.3544492721557617,0.3262290358543396,-0.49295613169670105,0.9998775720596313,0.406599223613739,0.3383556604385376,-0.674308717250824,0.9999610185623169,0.376926451921463,0.33947765827178955,-0.6688108444213867,0.9999141693115234,0.5028584003448486,0.3799564242362976,-0.36735615134239197,0.9999576807022095,0.30661386251449585,0.3855518698692322,-0.3070144057273865,0.9992427825927734,0.6595399379730225,0.36705029010772705,-0.36780741810798645,0.9995429515838623,0.17071613669395447,0.3773239254951477,-0.19951432943344116,0.992739737033844,0.8107904195785522,0.35216957330703735,-0.6186778545379639,0.9990136623382568,0.04273542761802673,0.36058497428894043,-0.3006550669670105,0.9889193177223206,0.8615015745162964,0.3492790162563324,-0.6717752814292908,0.9944102168083191,0.0045462846755981445,0.35807836055755615,-0.3318520188331604,0.9615099430084229,0.8665165305137634,0.34490764141082764,-0.758148729801178,0.9956503510475159,0.002486318349838257,0.353623628616333,-0.3991568982601166,0.9663068056106567,0.8504530191421509,0.34639865159988403,-0.6687691807746887,0.996408998966217,0.01601383090019226,0.35511547327041626,-0.33897143602371216,0.9697017669677734,0.4410422742366791,0.5490516424179077,-0.025884883478283882,0.998892605304718,0.3343575596809387,0.546936571598053,0.02557397447526455,0.9984176158905029,0.43906521797180176,0.6863551735877991,-0.01369072962552309,0.9604915976524353,0.33272242546081543,0.6836448311805725,0.05082492157816887,0.9785817265510559,0.42577019333839417,0.8099020719528198,0.22358348965644836,0.966198742389679,0.3398553133010864,0.8053498268127441,0.2844143807888031,0.9638985991477966,0.4156929850578308,0.8227618336677551,0.22896654903888702,0.7720969319343567,0.35154762864112854,0.821376621723175,0.28971001505851746,0.7797232866287231,0.4359617531299591,0.8599177598953247,-0.06583051383495331,0.9607905149459839,0.33397576212882996,0.8552071452140808,0.02047634683549404,0.9641455411911011
T-Pose,0.3885227143764496,0.32755422592163086,-0.7559423446655273,0.9999895095825195,0.3993256092071533,0.3174290060997009,-0.7251693606376648,0.9999532699584961,0.40692436695098877,0.3174646496772766,-0.7251386046409607,0.9999620914459229,0.41358688473701477,0.31762269139289856,-0.725268542766571,0.9999573230743408,0.37567171454429626,0.3184623420238495,-0.721314549446106,0.9999405145645142,0.3680116832256317,0.3192301392555237,-0.721394956111908,0.9999361038208008,0.36161574721336365,0.3200032711029053,-0.7212586402893066,0.9999178647994995,0.42613500356674194,0.32391148805618286,-0.5088247060775757,0.9999551773071289,0.3544492721557617,0.3262290358543396,-0.49295613169670105,0.9998775720596313,0.406599223613739,0.3383556604385376,-0.674308717250824,0.9999610185623169,0.376926451921463,0.33947765827178955,-0.6688108444213867,0.9999141693115234,0.5028584003448486,0.3799564242362976,-0.36735615134239197,0.9999576807022095,0.30661386251449585,0.3855518698692322,-0.3070144057273865,0.9992427825927734,0.6595399379730225,0.36705029010772705,-0.36780741810798645,0.9995429515838623,0.17071613669395447,0.3773239254951477,-0.19951432943344116,0.992739737033844,0.8107904195785522,0.35216957330703735,-0.6186778545379639,0.9990136623382568,0.04273542761802673,0.36058497428894043,-0.3006550669670105,0.9889193177223206,0.8615015745162964,0.3492790162563324,-0.6717752814292908,0.9944102168083191,0.0045462846755981445,0.35807836055755615,-0.3318520188331604,0.9615099430084229,0.8665165305137634,0.34490764141082764,-0.758148729801178,0.9956503510475159,0.002486318349838257,0.353623628616333,-0.3991568982601166,0.9663068056106567,0.8504530191421509,0.34639865159988403,-0.6687691807746887,0.996408998966217,0.01601383090019226,0.35511547327041626,-0.33897143602371216,0.9697017669677734,0.4410422742366791,0.5490516424179077,-0.025884883478283882,0.998892605304718,0.3343575596809387,0.546936571598053,0.02557397447526455,0.9984176158905029,0.43906521797180176,0.6863551735877991,-0.01369072962552309,0.9604915976524353,0.33272242546081543,0.6836448311805725,0.05082492157816887,0.9785817265510559,0.42577019333839417,0.8099020719528198,0.22358348965644836,0.966198742389679,0.3398553133010864,0.8053498268127441,0.2844143807888031,0.9638985991477966,0.4156929850578308,0.8227618336677551,0.22896654903888702,0.7720969319343567,0.35154762864112854,0.821376621723175,0.28971001505851746,0.7797232866287231,0.4359617531299591,0.8599177598953247,-0.06583051383495331,0.9607905149459839,0.33397576212882996,0.8552071452140808,0.02047634683549404,0.9641455411911011
T-Pose,0.3896583616733551,0.331646203994751,-0.7626396417617798,0.9999862909317017,0.40048646926879883,0.3210906386375427,-0.732092559337616,0.9999387264251709,0.40803489089012146,0.3210503160953522,-0.7320902347564697,0.99994957447052,0.4137510061264038,0.32114171981811523,-0.7322582006454468,0.9999479055404663,0.3770274817943573,0.32142868638038635,-0.7294006943702698,0.9999192953109741,0.3693351447582245,0.32171177864074707,-0.7294741868972778,0.9999088048934937,0.3631643056869507,0.3221706748008728,-0.7293323278427124,0.9998818635940552,0.42476320266723633,0.3263719379901886,-0.5118124485015869,0.9999473094940186,0.3554488718509674,0.3270969092845917,-0.5009716749191284,0.9998194575309753,0.40653932094573975,0.3419291377067566,-0.6784429550170898,0.9999525547027588,0.37763071060180664,0.3431147336959839,-0.674528181552887,0.9998893737792969,0.4999842643737793,0.38133472204208374,-0.3606118857860565,0.999963641166687,0.30467987060546875,0.38686102628707886,-0.3109372556209564,0.9992237091064453,0.6615164279937744,0.37159264087677,-0.3479544222354889,0.9995787739753723,0.1683531105518341,0.38107746839523315,-0.2146259993314743,0.9942476749420166,0.8088547587394714,0.3623230755329132,-0.5934042930603027,0.9991401433944702,0.04482489824295044,0.368943452835083,-0.34807536005973816,0.9882312417030334,0.861038863658905,0.36024850606918335,-0.6469066143035889,0.9949914813041687,0.0039027929306030273,0.36814409494400024,-0.38395169377326965,0.9580538272857666,0.8663591742515564,0.35675927996635437,-0.7326129674911499,0.9960359930992126,0.0008603930473327637,0.36460116505622864,-0.45558029413223267,0.9638376832008362,0.8479713201522827,0.3585644066333771,-0.6419526934623718,0.9965560436248779,0.016430318355560303,0.3659195601940155,-0.3888187110424042,0.9673566222190857,0.4412035346031189,0.551781952381134,-0.01846034824848175,0.9987194538116455,0.3345242440700531,0.5484725832939148,0.018286727368831635,0.9980229139328003,0.4389228820800781,0.689618706703186,-0.025449223816394806,0.9587801098823547,0.3316313326358795,0.6861484050750732,0.029102984815835953,0.9761947989463806,0.4293675720691681,0.8110753297805786,0.22399963438510895,0.9547909498214722,0.3413046598434448,0.8070165514945984,0.26886799931526184,0.9521106481552124,0.4165385067462921,0.8234962224960327,0.23097600042819977,0.7464398741722107,0.3553456664085388,0.8217886090278625,0.2748056948184967,0.7157788276672363,0.44113296270370483,0.8616430163383484,-0.062186941504478455,0.9497085809707642,0.34347909688949585,0.8572643995285034,0.0003206838446203619,0.9506068229675293
T-Pose,0.38711410760879517,0.32883524894714355,-0.7758315801620483,0.999984622001648,0.3979116976261139,0.31813955307006836,-0.745832085609436,0.9999339580535889,0.4065072238445282,0.3182789087295532,-0.7458458542823792,0.9999440908432007,0.4124181866645813,0.3183935880661011,-0.7460365891456604,0.9999442100524902,0.37450110912323,0.3187113404273987,-0.7427718043327332,0.9999140501022339,0.3668699860572815,0.3191598057746887,-0.7428610920906067,0.9999004602432251,0.3605257570743561,0.3196814954280853,-0.7427384853363037,0.9998750686645508,0.424420028924942,0.3244066834449768,-0.523420512676239,0.9999417066574097,0.3545228838920593,0.32590389251708984,-0.510915994644165,0.9997978806495667,0.40500974655151367,0.33995550870895386,-0.6905468106269836,0.9999408721923828,0.3756321668624878,0.34179750084877014,-0.6861780285835266,0.9998605251312256,0.5000458359718323,0.38013771176338196,-0.36502283811569214,0.9999516010284424,0.3080010414123535,0.38691437244415283,-0.31546998023986816,0.999083399772644,0.6600965261459351,0.3728073835372925,-0.3502313792705536,0.999526858329773,0.16964304447174072,0.38334810733795166,-0.21462637186050415,0.9923624992370605,0.809332549571991,0.36452174186706543,-0.5934763550758362,0.9989691972732544,0.042349934577941895,0.3716629147529602,-0.3519427478313446,0.9854553937911987,0.8605714440345764,0.3630329966545105,-0.6455445885658264,0.9941893815994263,0.00532868504524231,0.37110084295272827,-0.3871692717075348,0.9516149163246155,0.866660475730896,0.3596734404563904,-0.7317787408828735,0.99543696641922,0.00293654203414917,0.36769378185272217,-0.46138593554496765,0.9584740400314331,0.8484944105148315,0.36166614294052124,-0.6419362425804138,0.99601811170578,0.016830891370773315,0.3690671920776367,-0.3934952914714813,0.9623662829399109,0.4429607689380646,0.5498552322387695,-0.020152945071458817,0.9983288645744324,0.33617696166038513,0.5462781190872192,0.01993797905743122,0.9975327253341675,0.441617876291275,0.6902800798416138,-0.037180423736572266,0.9397827386856079,0.33088621497154236,0.6858638525009155,0.02157766744494438,0.9663270711898804,0.4266740083694458,0.8112202882766724,0.18839716911315918,0.9372973442077637,0.34193873405456543,0.8101994395256042,0.23602651059627533,0.9352997541427612,0.41453248262405396,0.8240373730659485,0.19287808239459991,0.6963950991630554,0.354392945766449,0.8257957696914673,0.23926688730716705,0.6689822673797607,0.4412688910961151,0.8587112426757812,-0.10436961054801941,0.933648943901062,0.34118643403053284,0.8590162396430969,-0.040829848498106,0.9346466660499573
T-Pose,0.3871963620185852,0.3276856243610382,-0.8249894976615906,0.999976396560669,0.39807507395744324,0.3174518048763275,-0.7972486615180969,0.9998990297317505,0.4066467583179474,0.3175892233848572,-0.7972536683082581,0.9999141693115234,0.41288086771965027,0.3176487684249878,-0.7974745631217957,0.9999185800552368,0.37469542026519775,0.31797724962234497,-0.7938711643218994,0.9998730421066284,0.367384672164917,0.3185184895992279,-0.7939750552177429,0.9998530149459839,0.3611210286617279,0.3192254900932312,-0.7938570380210876,0.999811589717865,0.4247146546840668,0.32377737760543823,-0.5771874189376831,0.9999102354049683,0.35550519824028015,0.3256988525390625,-0.5620217323303223,0.9996821880340576,0.406005859375,0.3388866186141968,-0.7392842769622803,0.9999070167541504,0.37598156929016113,0.340526282787323,-0.7342409491539001,0.9997875094413757,0.4998258948326111,0.38020265102386475,-0.41303542256355286,0.9999467134475708,0.30665358901023865,0.3860558867454529,-0.3600429892539978,0.9990839958190918,0.6616805195808411,0.3752793073654175,-0.4003448188304901,0.9995414018630981,0.16708414256572723,0.3868085741996765,-0.26750853657722473,0.9929643869400024,0.8072975873947144,0.37016358971595764,-0.6383176445960999,0.9989812970161438,0.03564399480819702,0.3786170482635498,-0.4171578586101532,0.9882334470748901,0.8582713007926941,0.3699953258037567,-0.6930960416793823,0.9945906400680542,-0.005180388689041138,0.37689408659935,-0.4585990011692047,0.9597412943840027,0.8639051914215088,0.36698204278945923,-0.7795248031616211,0.9957583546638489,-0.0080794095993042,0.37341007590293884,-0.5358489155769348,0.9657095670700073,0.8455489277839661,0.3682553768157959,-0.6864993572235107,0.9963411688804626,0.0077890753746032715,0.3758178949356079,-0.46068763732910156,0.9688141345977783,0.4432597756385803,0.5490829944610596,-0.024248946458101273,0.9984423518180847,0.33537793159484863,0.5451918840408325,0.02411004714667797,0.9976117610931396,0.4391394257545471,0.6874589920043945,-0.034016501158475876,0.9499735236167908,0.3312302231788635,0.6829071640968323,0.04147503525018692,0.9683571457862854,0.42785516381263733,0.8114940524101257,0.19240273535251617,0.9515097737312317,0.34083420038223267,0.8062140345573425,0.2626856565475464,0.9466195106506348,0.41630813479423523,0.8241252899169922,0.1969572752714157,0.7178506851196289,0.35514211654663086,0.8219318389892578,0.2673298716545105,0.7094997763633728,0.43820780515670776,0.8606382608413696,-0.09597515314817429,0.9452497959136963,0.3320286273956299,0.854687511920929,-0.002361671533435583,0.9481505155563354
T-Pose,0.38777464628219604,0.32648390531539917,-0.7763696312904358,0.9999852180480957,0.4002421200275421,0.31646478176116943,-0.7455644607543945,0.9999351501464844,0.40923598408699036,0.3165636658668518,-0.7455907464027405,0.9999423027038574,0.4149586856365204,0.31674593687057495,-0.7458072304725647,0.9999486207962036,0.3752114176750183,0.31691068410873413,-0.7445114254951477,0.9999209642410278,0.3682449460029602,0.31742703914642334,-0.744604229927063,0.9999076128005981,0.36180639266967773,0.31813541054725647,-0.7444854974746704,0.9998842477798462,0.426681250333786,0.32305407524108887,-0.5178134441375732,0.9999352693557739,0.35543379187583923,0.32474714517593384,-0.5150426626205444,0.9997865557670593,0.4067770540714264,0.3381945490837097,-0.6887329816818237,0.9999319314956665,0.37563979625701904,0.34013205766677856,-0.6873340606689453,0.9998557567596436,0.4997062385082245,0.38227730989456177,-0.3478502631187439,0.9999494552612305,0.30466699600219727,0.38787227869033813,-0.32540032267570496,0.9992141723632812,0.6611528396606445,0.38082385063171387,-0.3180510103702545,0.9994943141937256,0.16401927173137665,0.391193151473999,-0.2538840174674988,0.9937157034873962,0.8092383742332458,0.377876877784729,-0.5430151224136353,0.9991660118103027,0.03540849685668945,0.3880332112312317,-0.44413456320762634,0.9872532486915588,0.8577588200569153,0.37740156054496765,-0.5956003069877625,0.9954291582107544,-0.0010483860969543457,0.3879402279853821,-0.4894372224807739,0.9584408402442932,0.8627234697341919,0.3745920658111572,-0.6789610385894775,0.9964092373847961,-0.00490763783454895,0.3854754567146301,-0.568244218826294,0.9654724597930908,0.8459668755531311,0.3759132921695709,-0.5890458822250366,0.9966980218887329,0.008687496185302734,0.38688305020332336,-0.48826277256011963,0.9673411250114441,0.4431220591068268,0.5487210154533386,-0.01044370885938406,0.9982220530509949,0.33622506260871887,0.5451195240020752,0.010330289602279663,0.9971207976341248,0.43440917134284973,0.686418354511261,-0.041894830763339996,0.9251629710197449,0.33291736245155334,0.6811648607254028,-0.0012458334676921368,0.9564645290374756,0.4275166392326355,0.8117321133613586,0.17041373252868652,0.9267284870147705,0.3416692316532135,0.8118255734443665,0.1975747048854828,0.9201290607452393,0.41621872782707214,0.8239268064498901,0.17474082112312317,0.6664436459541321,0.3542030155658722,0.8260873556137085,0.20075920224189758,0.5801616907119751,0.4371504783630371,0.8607131242752075,-0.11472741514444351,0.9279292821884155,0.34932437539100647,0.8610566854476929,-0.07802805304527283,0.9189812541007996
T-Pose,0.38637787103652954,0.3266397714614868,-0.7348839044570923,0.9999902248382568,0.39834457635879517,0.316841185092926,-0.7037665843963623,0.9999496936798096,0.4069688618183136,0.3168790340423584,-0.7038344740867615,0.9999587535858154,0.4137994647026062,0.31679999828338623,-0.7040027976036072,0.9999603033065796,0.37305864691734314,0.31761741638183594,-0.6989176869392395,0.9999372959136963,0.3663034737110138,0.3178609013557434,-0.6989760398864746,0.9999290704727173,0.35939115285873413,0.31826215982437134,-0.6988508701324463,0.9999064207077026,0.42412126064300537,0.32070788741111755,-0.47670572996139526,0.9999533891677856,0.35407987236976624,0.3237026333808899,-0.45556047558784485,0.9998311996459961,0.4049485921859741,0.33804529905319214,-0.6483727693557739,0.999954342842102,0.3750699460506439,0.3402571678161621,-0.6417292952537537,0.9998977184295654,0.4990646243095398,0.38415151834487915,-0.31366193294525146,0.9999638795852661,0.3058391213417053,0.3907777667045593,-0.257690966129303,0.9993453621864319,0.6552503108978271,0.3893488049507141,-0.2925242483615875,0.9994889497756958,0.16383449733257294,0.4021322727203369,-0.16233627498149872,0.992097020149231,0.8093553185462952,0.3922575116157532,-0.5305747985839844,0.9991587400436401,0.037191241979599,0.40399256348609924,-0.3376813530921936,0.9884598255157471,0.8574371933937073,0.3943687081336975,-0.5828795433044434,0.9953599572181702,0.0007489621639251709,0.4028298258781433,-0.3771667182445526,0.961824893951416,0.8610893487930298,0.39217424392700195,-0.6703450083732605,0.9963488578796387,-0.002482801675796509,0.4017159342765808,-0.4600633382797241,0.9686692357063293,0.8445882797241211,0.3927137851715088,-0.5780133605003357,0.9965217113494873,0.011052131652832031,0.40380197763442993,-0.38269758224487305,0.9701419472694397,0.4411484897136688,0.5505860447883606,-0.01977083459496498,0.9987205266952515,0.33487850427627563,0.5460917353630066,0.019727198407053947,0.9978460073471069,0.43378883600234985,0.6882671117782593,-0.04402574896812439,0.9644310474395752,0.33390408754348755,0.6822766065597534,0.016091788187623024,0.9744716882705688,0.4297270178794861,0.8150493502616882,0.15691594779491425,0.9699856042861938,0.34919190406799316,0.8142629861831665,0.21282483637332916,0.9644482731819153,0.4224325716495514,0.8297218084335327,0.15876273810863495,0.8019266128540039,0.361186146736145,0.8277363777160645,0.21464025974273682,0.7498253583908081,0.43743231892585754,0.8615225553512573,-0.13723145425319672,0.9682599306106567,0.3418792486190796,0.8617841601371765,-0.06263948231935501,0.9627367258071899
